,idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
401,33382,2018-05-21 10:30:00,2018-05-21 10:45:00,2018-05-21 11:00:00,19,3,18,28,1,0.0,0.0,23.0,23.0,-96.0,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,-96.0,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,19.0,-63.0,-96.0,0.0,0.0,0.0,0.0,-79.5,23.0,-45,-86,5.0
404,33382,2018-10-17 10:15:00,2018-10-17 10:30:00,2018-10-17 10:45:00,19,3,18,28,1,0.0,0.0,21.0,21.0,-69.0,-72.0,21.0,21.0,-69.0,-71.0,1.0,0.0,21.0,21.0,-67.0,-72.0,21.0,19.0,-68.0,-71.0,1.0,0.0,23.0,21.0,-68.0,-96.0,21.0,21.0,-69.0,-71.0,-79.5,23.0,-45,-86,5.0
397,33382,2018-04-23 13:45:00,2018-04-23 14:00:00,2018-04-23 14:15:00,19,3,18,28,1,0.0,0.0,21.0,19.0,-64.0,-73.0,21.0,19.0,-63.0,-69.0,0.0,0.0,20.0,19.0,-64.0,-68.0,20.0,19.0,-62.0,-68.0,11.0,6.0,23.0,-99.0,-63.0,-96.0,23.0,19.0,-63.0,-94.0,-79.5,23.0,-45,-86,1.0
410,33382,2018-11-29 10:45:00,2018-11-29 11:00:00,2018-11-29 11:15:00,19,3,18,28,1,0.0,0.0,23.0,20.0,-71.0,-76.0,23.0,20.0,-69.0,-75.0,111.0,12.0,23.0,20.0,-69.0,-76.0,23.0,20.0,-70.0,-75.0,47.0,0.0,23.0,23.0,-68.0,-76.0,23.0,20.0,-69.0,-75.0,-79.5,23.0,-45,-86,1.0
399,33382,2018-04-23 14:15:00,2018-04-23 14:30:00,2018-04-23 14:45:00,19,3,18,28,1,11.0,6.0,23.0,-99.0,-63.0,-96.0,23.0,19.0,-63.0,-94.0,1.0,0.0,20.0,20.0,-64.0,-66.0,23.0,19.0,-64.0,-94.0,9.0,9.0,19.0,-99.0,-58.0,-70.0,23.0,19.0,-65.0,-94.0,-79.5,23.0,-45,-86,1.0
403,33382,2018-05-21 12:15:00,2018-05-21 12:30:00,2018-05-21 12:45:00,19,3,18,28,1,0.0,0.0,21.0,19.0,-62.0,-70.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,19.0,-61.0,-96.0,0.0,0.0,0.0,0.0,33.0,18.0,23.0,-99.0,-60.0,-96.0,0.0,0.0,0.0,0.0,-79.5,23.0,-45,-86,5.0
415,33382,2019-02-14 11:45:00,2019-02-14 12:00:00,2019-02-14 12:15:00,19,3,18,28,1,2.0,0.0,23.0,20.0,-71.0,-79.0,23.0,20.0,-69.0,-81.0,50.0,23.0,23.0,20.0,-68.0,-86.0,23.0,20.0,-67.0,-86.0,35.0,17.0,23.0,23.0,-69.0,-85.0,23.0,20.0,-67.0,-86.0,-79.5,23.0,-45,-86,1.0
419,33382,2019-02-14 15:30:00,2019-02-14 15:45:00,2019-02-14 16:00:00,19,3,18,28,1,0.0,0.0,23.0,20.0,-69.0,-76.0,23.0,20.0,-69.0,-75.0,10.0,5.0,23.0,20.0,-70.0,-90.0,23.0,20.0,-69.0,-87.0,17.0,11.0,23.0,20.0,-70.0,-84.0,23.0,20.0,-68.0,-87.0,-79.5,23.0,-45,-86,1.0
411,33382,2018-11-29 11:00:00,2018-11-29 11:15:00,2018-11-29 11:30:00,19,3,18,28,1,111.0,12.0,23.0,20.0,-69.0,-76.0,23.0,20.0,-70.0,-75.0,47.0,0.0,23.0,23.0,-68.0,-76.0,23.0,20.0,-69.0,-75.0,85.0,5.0,23.0,23.0,-70.0,-76.0,23.0,20.0,-70.0,-77.0,-79.5,23.0,-45,-86,1.0
408,33382,2018-10-17 12:30:00,2018-10-17 12:45:00,2018-10-17 13:00:00,19,3,18,28,1,29.0,16.0,23.0,20.0,-67.0,-96.0,23.0,19.0,-68.0,-94.0,1.0,0.0,23.0,20.0,-68.0,-96.0,23.0,20.0,-69.0,-76.0,7.0,7.0,23.0,20.0,-67.0,-96.0,23.0,-99.0,-65.0,-75.0,-79.5,23.0,-45,-86,5.0
406,33382,2018-10-17 12:00:00,2018-10-17 12:15:00,2018-10-17 12:30:00,19,3,18,28,1,0.0,0.0,23.0,23.0,-96.0,-96.0,,,,-1.0,8.0,8.0,23.0,20.0,-69.0,-96.0,21.0,-99.0,-67.0,-71.0,29.0,16.0,23.0,20.0,-67.0,-96.0,23.0,19.0,-68.0,-94.0,-79.5,23.0,-45,-86,5.0
413,33382,2019-02-14 10:15:00,2019-02-14 10:30:00,2019-02-14 10:45:00,19,3,18,28,1,2.0,0.0,23.0,20.0,-68.0,-76.0,23.0,19.0,-67.0,-80.0,0.0,0.0,23.0,20.0,-68.0,-76.0,23.0,19.0,-68.0,-77.0,10.0,3.0,23.0,20.0,-68.0,-89.0,23.0,20.0,-68.0,-87.0,-79.5,23.0,-45,-86,1.0
429,33846,2019-03-22 15:00:00,2019-03-22 15:15:00,2019-03-22 15:30:00,27,1,80,250,1,0.0,0.0,13.0,13.0,-42.0,-45.0,13.0,13.0,-49.0,-55.0,2.0,0.0,18.0,13.0,-42.0,-44.0,13.0,13.0,-49.0,-60.0,63.0,37.0,18.0,13.0,-36.0,-43.0,18.0,13.0,-53.0,-71.0,-71.0,18.0,-21,-73,1.0
423,33846,2018-07-16 19:00:00,2018-07-16 19:15:00,2018-07-16 19:30:00,27,1,80,250,1,0.0,0.0,13.0,13.0,-24.0,-33.0,13.0,13.0,-25.0,-34.0,0.0,0.0,13.0,13.0,-24.0,-26.0,13.0,13.0,-25.0,-27.0,20.0,2.0,18.0,-2.0,-25.0,-89.0,18.0,0.0,-26.0,-87.0,-71.0,18.0,-21,-73,0.0
130,33846,2019-03-24 14:00:00,2019-03-24 14:15:00,2019-03-24 14:30:00,27,1,80,250,1,1.0,0.0,13.0,13.0,-42.0,-45.0,13.0,13.0,-49.0,-61.0,199.0,98.0,18.0,13.0,-36.0,-43.0,18.0,13.0,-55.0,-74.0,82.0,37.0,18.0,13.0,-36.0,-41.0,18.0,13.0,-58.0,-75.0,-71.0,18.0,-21,-73,0.0
426,33846,2019-02-28 14:45:00,2019-02-28 15:00:00,2019-02-28 15:15:00,27,1,80,250,1,0.0,0.0,13.0,13.0,-37.0,-39.0,13.0,13.0,-46.0,-52.0,0.0,0.0,13.0,13.0,-38.0,-39.0,13.0,13.0,-50.0,-55.0,53.0,28.0,18.0,13.0,-36.0,-42.0,18.0,13.0,-52.0,-71.0,-71.0,18.0,-21,-73,1.0
132,33846,2019-03-24 15:30:00,2019-03-24 15:45:00,2019-03-24 16:00:00,27,1,80,250,1,0.0,0.0,13.0,13.0,-42.0,-47.0,13.0,13.0,-46.0,-57.0,187.0,130.0,18.0,13.0,-36.0,-43.0,18.0,13.0,-54.0,-70.0,61.0,33.0,18.0,13.0,-36.0,-45.0,18.0,13.0,-49.0,-71.0,-71.0,18.0,-21,-73,0.0
129,33846,2019-03-24 13:45:00,2019-03-24 14:00:00,2019-03-24 14:15:00,27,1,80,250,1,0.0,0.0,13.0,13.0,-43.0,-46.0,13.0,13.0,-46.0,-55.0,1.0,0.0,13.0,13.0,-42.0,-45.0,13.0,13.0,-49.0,-61.0,199.0,98.0,18.0,13.0,-36.0,-43.0,18.0,13.0,-55.0,-74.0,-71.0,18.0,-21,-73,0.0
428,33846,2019-03-21 16:30:00,2019-03-21 16:45:00,2019-03-21 17:00:00,27,1,80,250,1,0.0,0.0,13.0,13.0,-37.0,-38.0,13.0,13.0,-46.0,-48.0,0.0,0.0,13.0,13.0,-38.0,-40.0,13.0,13.0,-48.0,-58.0,12.0,6.0,18.0,13.0,-36.0,-44.0,18.0,13.0,-49.0,-72.0,-71.0,18.0,-21,-73,1.0
425,33846,2019-02-28 12:00:00,2019-02-28 12:15:00,2019-02-28 12:30:00,27,1,80,250,1,0.0,0.0,13.0,13.0,-46.0,-51.0,13.0,13.0,-40.0,-47.0,0.0,0.0,13.0,13.0,-42.0,-47.0,13.0,13.0,-47.0,-59.0,18.0,7.0,18.0,13.0,-36.0,-42.0,18.0,13.0,-58.0,-71.0,-71.0,18.0,-21,-73,1.0
131,33846,2019-03-24 14:30:00,2019-03-24 14:45:00,2019-03-24 15:00:00,27,1,80,250,1,82.0,37.0,18.0,13.0,-36.0,-41.0,18.0,13.0,-58.0,-75.0,23.0,10.0,18.0,13.0,-38.0,-41.0,18.0,13.0,-56.0,-73.0,85.0,37.0,18.0,13.0,-36.0,-43.0,18.0,13.0,-56.0,-73.0,-71.0,18.0,-21,-73,0.0
174,34737,2019-01-10 11:45:00,2019-01-10 12:00:00,2019-01-10 12:15:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-38.0,-51.0,23.0,23.0,-41.0,-64.0,0.0,0.0,24.0,24.0,-44.0,-57.0,23.0,23.0,-45.0,-59.0,3.0,0.0,24.0,24.0,-43.0,-83.0,23.0,23.0,-42.0,-62.0,-69.5,24.0,-42,-85,3.0
434,34737,2018-07-27 03:45:00,2018-07-27 04:00:00,2018-07-27 04:15:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-42.0,-65.0,23.0,23.0,-43.0,-62.0,0.0,0.0,24.0,24.0,-40.0,-64.0,23.0,23.0,-40.0,-79.0,4.0,3.0,24.0,24.0,-33.0,-69.0,23.0,23.0,-33.0,-77.0,-69.5,24.0,-42,-85,1.0
445,34737,2018-11-05 06:00:00,2018-11-05 06:15:00,2018-11-05 06:30:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-47.0,-59.0,23.0,23.0,-47.0,-57.0,0.0,0.0,24.0,24.0,-48.0,-64.0,23.0,23.0,-48.0,-62.0,28.0,12.0,24.0,24.0,-62.0,-95.0,23.0,23.0,-61.0,-93.0,-69.5,24.0,-42,-85,1.0
95,34737,2018-11-05 06:00:00,2018-11-05 06:15:00,2018-11-05 06:30:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-47.0,-59.0,23.0,23.0,-47.0,-57.0,0.0,0.0,24.0,24.0,-48.0,-64.0,23.0,23.0,-48.0,-62.0,28.0,12.0,24.0,24.0,-62.0,-95.0,23.0,23.0,-61.0,-93.0,-69.5,24.0,-42,-85,3.0
173,34737,2019-01-10 11:00:00,2019-01-10 11:15:00,2019-01-10 11:30:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-43.0,-46.0,23.0,23.0,-43.0,-48.0,0.0,0.0,24.0,24.0,-41.0,-48.0,23.0,23.0,-42.0,-53.0,14.0,9.0,24.0,24.0,-40.0,-69.0,23.0,23.0,-42.0,-80.0,-69.5,24.0,-42,-85,3.0
440,34737,2018-09-01 17:45:00,2018-09-01 18:00:00,2018-09-01 18:15:00,19,8,11,40,0,59.0,22.0,24.0,24.0,-49.0,-74.0,23.0,23.0,-49.0,-74.0,49.0,10.0,24.0,24.0,-55.0,-93.0,23.0,23.0,-55.0,-91.0,0.0,0.0,24.0,24.0,-82.0,-96.0,23.0,23.0,-80.0,-96.0,-69.5,24.0,-42,-85,3.0
1783,34737,2019-05-28 19:45:00,2019-05-28 20:00:00,2019-05-28 20:15:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-44.0,-56.0,23.0,23.0,-45.0,-55.0,0.0,0.0,24.0,24.0,-51.0,-69.0,23.0,23.0,-51.0,-68.0,65.0,10.0,24.0,24.0,-51.0,-76.0,23.0,23.0,-51.0,-75.0,-69.5,24.0,-42,-85,3.0
439,34737,2018-09-01 17:30:00,2018-09-01 17:45:00,2018-09-01 18:00:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-44.0,-49.0,23.0,23.0,-45.0,-50.0,59.0,22.0,24.0,24.0,-49.0,-74.0,23.0,23.0,-49.0,-74.0,49.0,10.0,24.0,24.0,-55.0,-93.0,23.0,23.0,-55.0,-91.0,-69.5,24.0,-42,-85,3.0
175,34737,2019-01-10 12:00:00,2019-01-10 12:15:00,2019-01-10 12:30:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-44.0,-57.0,23.0,23.0,-45.0,-59.0,3.0,0.0,24.0,24.0,-43.0,-83.0,23.0,23.0,-42.0,-62.0,7.0,5.0,24.0,24.0,-35.0,-52.0,23.0,23.0,-37.0,-85.0,-69.5,24.0,-42,-85,3.0
446,34737,2018-11-05 06:15:00,2018-11-05 06:30:00,2018-11-05 06:45:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-48.0,-64.0,23.0,23.0,-48.0,-62.0,28.0,12.0,24.0,24.0,-62.0,-95.0,23.0,23.0,-61.0,-93.0,33.0,0.0,24.0,24.0,-65.0,-76.0,23.0,23.0,-63.0,-73.0,-69.5,24.0,-42,-85,1.0
438,34737,2018-08-28 07:45:00,2018-08-28 08:00:00,2018-08-28 08:15:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-37.0,-46.0,23.0,23.0,-38.0,-47.0,0.0,0.0,24.0,24.0,-35.0,-50.0,23.0,23.0,-37.0,-51.0,1.0,0.0,24.0,24.0,-39.0,-74.0,23.0,23.0,-40.0,-65.0,-69.5,24.0,-42,-85,1.0
433,34737,2018-07-27 03:30:00,2018-07-27 03:45:00,2018-07-27 04:00:00,19,8,11,40,0,5.0,5.0,24.0,24.0,-35.0,-82.0,23.0,23.0,-35.0,-66.0,0.0,0.0,24.0,24.0,-42.0,-65.0,23.0,23.0,-43.0,-62.0,0.0,0.0,24.0,24.0,-40.0,-64.0,23.0,23.0,-40.0,-79.0,-69.5,24.0,-42,-85,1.0
437,34737,2018-08-28 06:45:00,2018-08-28 07:00:00,2018-08-28 07:15:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-44.0,-61.0,23.0,23.0,-45.0,-57.0,12.0,12.0,24.0,24.0,-37.0,-80.0,23.0,23.0,-38.0,-66.0,2.0,1.0,24.0,24.0,-35.0,-83.0,23.0,23.0,-38.0,-72.0,-69.5,24.0,-42,-85,1.0
443,34737,2018-10-29 17:15:00,2018-10-29 17:30:00,2018-10-29 17:45:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-44.0,-50.0,23.0,23.0,-44.0,-49.0,0.0,0.0,24.0,24.0,-47.0,-57.0,23.0,23.0,-46.0,-56.0,25.0,0.0,24.0,24.0,-53.0,-78.0,23.0,23.0,-52.0,-74.0,-69.5,24.0,-42,-85,3.0
444,34737,2018-10-29 17:30:00,2018-10-29 17:45:00,2018-10-29 18:00:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-47.0,-57.0,23.0,23.0,-46.0,-56.0,25.0,0.0,24.0,24.0,-53.0,-78.0,23.0,23.0,-52.0,-74.0,1.0,0.0,24.0,24.0,-45.0,-95.0,23.0,23.0,-47.0,-94.0,-69.5,24.0,-42,-85,3.0
442,34737,2018-10-28 14:45:00,2018-10-28 15:00:00,2018-10-28 15:15:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-44.0,-50.0,23.0,23.0,-44.0,-50.0,0.0,0.0,24.0,24.0,-47.0,-53.0,23.0,23.0,-47.0,-52.0,12.0,4.0,24.0,24.0,-48.0,-86.0,23.0,23.0,-48.0,-84.0,-69.5,24.0,-42,-85,3.0
432,34737,2018-07-16 03:30:00,2018-07-16 03:45:00,2018-07-16 04:00:00,19,8,11,40,0,4.0,0.0,24.0,24.0,-44.0,-85.0,23.0,23.0,-45.0,-83.0,1.0,0.0,24.0,24.0,-70.0,-96.0,23.0,23.0,-69.0,-96.0,141.0,34.0,24.0,24.0,-66.0,-84.0,23.0,23.0,-65.0,-83.0,-69.5,24.0,-42,-85,1.0
431,34737,2018-07-16 03:15:00,2018-07-16 03:30:00,2018-07-16 03:45:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-44.0,-46.0,23.0,23.0,-45.0,-46.0,4.0,0.0,24.0,24.0,-44.0,-85.0,23.0,23.0,-45.0,-83.0,1.0,0.0,24.0,24.0,-70.0,-96.0,23.0,23.0,-69.0,-96.0,-69.5,24.0,-42,-85,1.0
441,34737,2018-09-01 18:00:00,2018-09-01 18:15:00,2018-09-01 18:30:00,19,8,11,40,0,49.0,10.0,24.0,24.0,-55.0,-93.0,23.0,23.0,-55.0,-91.0,0.0,0.0,24.0,24.0,-82.0,-96.0,23.0,23.0,-80.0,-96.0,9.0,0.0,24.0,24.0,-62.0,-92.0,23.0,23.0,-62.0,-90.0,-69.5,24.0,-42,-85,3.0
157,64149,2018-09-06 15:30:00,2018-09-06 15:45:00,2018-09-06 16:00:00,19,3,18,28,1,0.0,0.0,20.0,19.0,-43.0,-65.0,19.0,19.0,-41.0,-66.0,30.0,6.0,23.0,19.0,-62.0,-95.0,23.0,19.0,-63.0,-97.0,4.0,0.0,23.0,19.0,-64.0,-96.0,23.0,19.0,-64.0,-97.0,-79.5,23.0,-47,-86,0.0
156,64149,2018-09-06 15:15:00,2018-09-06 15:30:00,2018-09-06 15:45:00,19,3,18,28,1,0.0,0.0,19.0,19.0,-43.0,-44.0,19.0,19.0,-41.0,-42.0,0.0,0.0,20.0,19.0,-43.0,-65.0,19.0,19.0,-41.0,-66.0,30.0,6.0,23.0,19.0,-62.0,-95.0,23.0,19.0,-63.0,-97.0,-79.5,23.0,-47,-86,0.0
719,64209,2018-11-01 19:00:00,2018-11-01 19:15:00,2018-11-01 19:30:00,19,6,11,40,1,0.0,0.0,24.0,24.0,-96.0,-96.0,,,,-1.0,0.0,0.0,24.0,24.0,-72.0,-96.0,24.0,20.0,-69.0,-70.0,1.0,0.0,24.0,24.0,-74.0,-96.0,,,,-1.0,-74.5,25.0,-41,-85,5.0
721,64209,2019-01-01 11:15:00,2019-01-01 11:30:00,2019-01-01 11:45:00,19,6,11,40,1,0.0,0.0,25.0,25.0,-57.0,-58.0,24.0,24.0,-57.0,-57.0,0.0,0.0,25.0,25.0,-57.0,-58.0,24.0,24.0,-57.0,-57.0,1.0,0.0,25.0,24.0,-57.0,-96.0,,,,-1.0,-74.5,25.0,-41,-85,5.0
724,64209,2019-01-01 12:30:00,2019-01-01 12:45:00,2019-01-01 13:00:00,19,6,11,40,1,1.0,0.0,25.0,24.0,-58.0,-96.0,,,,-1.0,0.0,0.0,24.0,24.0,-96.0,-96.0,,,,-1.0,0.0,0.0,25.0,24.0,-57.0,-96.0,25.0,21.0,-57.0,-57.0,-74.5,25.0,-41,-85,5.0
723,64209,2019-01-01 12:00:00,2019-01-01 12:15:00,2019-01-01 12:30:00,19,6,11,40,1,0.0,0.0,24.0,24.0,-96.0,-96.0,,,,-1.0,0.0,0.0,25.0,24.0,-57.0,-96.0,24.0,23.0,-56.0,-57.0,1.0,0.0,25.0,24.0,-58.0,-96.0,,,,-1.0,-74.5,25.0,-41,-85,5.0
718,64209,2018-11-01 18:45:00,2018-11-01 19:00:00,2018-11-01 19:15:00,19,6,11,40,1,0.0,0.0,24.0,24.0,-96.0,-96.0,,,,-1.0,0.0,0.0,24.0,24.0,-96.0,-96.0,,,,-1.0,0.0,0.0,24.0,24.0,-72.0,-96.0,24.0,20.0,-69.0,-70.0,-74.5,25.0,-41,-85,5.0
725,64209,2019-01-01 18:00:00,2019-01-01 18:15:00,2019-01-01 18:30:00,19,6,11,40,1,0.0,0.0,25.0,25.0,-58.0,-58.0,24.0,24.0,-57.0,-57.0,0.0,0.0,25.0,25.0,-58.0,-58.0,24.0,24.0,-57.0,-57.0,1.0,0.0,25.0,24.0,-58.0,-96.0,,,,-1.0,-74.5,25.0,-41,-85,5.0
720,64209,2018-11-01 19:15:00,2018-11-01 19:30:00,2018-11-01 19:45:00,19,6,11,40,1,0.0,0.0,24.0,24.0,-72.0,-96.0,24.0,20.0,-69.0,-70.0,1.0,0.0,24.0,24.0,-74.0,-96.0,,,,-1.0,0.0,0.0,24.0,24.0,-72.0,-96.0,25.0,24.0,-69.0,-70.0,-74.5,25.0,-41,-85,5.0
2361,64734,2019-06-07 03:00:00,2019-06-07 03:15:00,2019-06-07 03:30:00,19,9,11,40,0,39.0,37.0,22.0,22.0,-34.0,-42.0,22.0,22.0,-36.0,-43.0,45.0,41.0,22.0,22.0,-34.0,-41.0,22.0,22.0,-35.0,-42.0,33.0,30.0,22.0,22.0,-35.0,-42.0,22.0,22.0,-36.0,-42.0,-66.5,23.0,-38,-85,4.0
2364,64734,2019-06-07 13:30:00,2019-06-07 13:45:00,2019-06-07 14:00:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-37.0,-42.0,22.0,22.0,-37.0,-43.0,0.0,0.0,22.0,22.0,-37.0,-42.0,22.0,22.0,-37.0,-43.0,16.0,15.0,22.0,22.0,-37.0,-42.0,22.0,22.0,-37.0,-43.0,-66.5,23.0,-38,-85,4.0
2362,64734,2019-06-07 07:00:00,2019-06-07 07:15:00,2019-06-07 07:30:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-37.0,-47.0,22.0,22.0,-37.0,-48.0,9.0,9.0,22.0,22.0,-37.0,-78.0,22.0,22.0,-38.0,-75.0,8.0,6.0,22.0,22.0,-41.0,-54.0,22.0,22.0,-42.0,-81.0,-66.5,23.0,-38,-85,4.0
172,76690,2018-09-01 17:30:00,2018-09-01 17:45:00,2018-09-01 18:00:00,19,7,18,56,0,0.0,0.0,19.0,19.0,-33.0,-37.0,19.0,19.0,-34.0,-38.0,25.0,0.0,19.0,19.0,-36.0,-77.0,19.0,19.0,-38.0,-74.0,30.0,3.0,19.0,19.0,-46.0,-76.0,19.0,19.0,-45.0,-73.0,-71.0,19.0,-31,-84,3.0
171,76690,2018-09-01 17:15:00,2018-09-01 17:30:00,2018-09-01 17:45:00,19,7,18,56,0,0.0,0.0,19.0,19.0,-32.0,-34.0,19.0,19.0,-34.0,-35.0,0.0,0.0,19.0,19.0,-33.0,-37.0,19.0,19.0,-34.0,-38.0,25.0,0.0,19.0,19.0,-36.0,-77.0,19.0,19.0,-38.0,-74.0,-71.0,19.0,-31,-84,3.0
1250,77684,2019-05-24 10:30:00,2019-05-24 10:45:00,2019-05-24 11:00:00,19,2,42,14,1,0.0,0.0,,,-41.0,-42.0,,,-40.0,-40.0,0.0,0.0,,,-41.0,-42.0,,,-40.0,-40.0,0.0,0.0,2.0,,-37.0,-100.0,2.0,,-35.0,-40.0,-84.5,17.0,-44,-86,5.0
1262,78015,2019-05-29 13:30:00,2019-05-29 13:45:00,2019-05-29 14:00:00,19,3,23,28,1,0.0,0.0,18.0,18.0,-43.0,-44.0,18.0,18.0,-44.0,-45.0,0.0,0.0,22.0,,-97.0,-97.0,,,,-1.0,0.0,0.0,22.0,18.0,-38.0,-97.0,22.0,,-39.0,-45.0,-79.5,23.0,-43,-86,5.0
1261,78015,2019-05-29 13:15:00,2019-05-29 13:30:00,2019-05-29 13:45:00,19,3,23,28,1,0.0,0.0,18.0,18.0,-42.0,-44.0,18.0,18.0,-44.0,-45.0,0.0,0.0,18.0,18.0,-43.0,-44.0,18.0,18.0,-44.0,-45.0,0.0,0.0,22.0,,-97.0,-97.0,,,,-1.0,-79.5,23.0,-43,-86,5.0
1028,78101,2019-01-26 09:45:00,2019-01-26 10:00:00,2019-01-26 10:15:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,-71.0,19.0,-43,-84,5.0
1011,78101,2018-04-11 07:30:00,2018-04-11 07:45:00,2018-04-11 08:00:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,-71.0,19.0,-43,-84,1.0
993,78101,2018-04-08 21:15:00,2018-04-08 21:30:00,2018-04-08 21:45:00,19,7,18,56,0,188.0,0.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-86.0,134.0,7.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-85.0,605.0,14.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-84.0,-85.0,-71.0,19.0,-43,-84,1.0
1014,78101,2018-04-11 08:15:00,2018-04-11 08:30:00,2018-04-11 08:45:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,0.0,0.0,,,,-1.0,18.0,-10.0,-77.0,-94.0,-71.0,19.0,-43,-84,5.0
1032,78101,2019-01-26 10:45:00,2019-01-26 11:00:00,2019-01-26 11:15:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,-71.0,19.0,-43,-84,5.0
990,78101,2018-04-08 17:00:00,2018-04-08 17:15:00,2018-04-08 17:30:00,19,7,18,56,0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-83.0,-84.0,12.0,9.0,0.0,0.0,0.0,0.0,17.0,-99.0,-83.0,-84.0,97.0,4.0,0.0,0.0,0.0,0.0,17.0,-99.0,-86.0,-89.0,-71.0,19.0,-43,-84,5.0
1020,78101,2018-05-02 13:45:00,2018-05-02 14:00:00,2018-05-02 14:15:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-41.0,-41.0,17.0,17.0,-42.0,-42.0,0.0,0.0,17.0,17.0,-41.0,-41.0,17.0,17.0,-42.0,-42.0,0.0,0.0,17.0,17.0,-41.0,-93.0,17.0,17.0,-42.0,-92.0,-71.0,19.0,-43,-84,5.0
1022,78101,2018-05-02 14:30:00,2018-05-02 14:45:00,2018-05-02 15:00:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-82.0,-94.0,17.0,17.0,-82.0,-94.0,0.0,0.0,17.0,17.0,-94.0,-94.0,,,,-1.0,5.0,5.0,17.0,17.0,-40.0,-94.0,17.0,-99.0,-42.0,-44.0,-71.0,19.0,-43,-84,5.0
998,78101,2018-04-08 22:30:00,2018-04-08 22:45:00,2018-04-08 23:00:00,19,7,18,56,0,831.0,51.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-84.0,-85.0,807.0,36.0,17.0,17.0,-84.0,-84.0,17.0,17.0,-84.0,-85.0,880.0,39.0,17.0,17.0,-84.0,-84.0,17.0,17.0,-84.0,-85.0,-71.0,19.0,-43,-84,1.0
976,78101,2018-04-08 12:15:00,2018-04-08 12:30:00,2018-04-08 12:45:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-79.0,-80.0,17.0,17.0,-82.0,-83.0,0.0,0.0,17.0,17.0,-79.0,-80.0,17.0,17.0,-82.0,-83.0,0.0,0.0,17.0,17.0,-79.0,-80.0,17.0,17.0,-82.0,-83.0,-71.0,19.0,-43,-84,5.0
